user_id,age,gender,height_cm,weight_kg,bmi,shoe_size,apparel_size,foot_arch_type,primary_sport,fitness_level,workouts_per_week,indoor_or_outdoor,budget_min,budget_max,preferred_brands,style_preference,color_preference,material_preference,location,climate
U04438,28,female,158.8,63.8,25.3,7.0,L,normal,running,beginner,5,indoor,19,46,Nike,athleisure,blue,mesh,"Los Angeles, CA",hot
U04439,35,female,168.4,54.2,19.1,10.0,S,high,yoga,intermediate,3,indoor,26,140,Adidas,casual,green,polyester,"Miami, FL",tropical
U04440,59,female,174.0,63.0,20.8,9.5,S,normal,running,advanced,3,indoor,33,153,Nike|Adidas,performance,orange,knit,"Phoenix, AZ",hot
U04441,29,male,185.2,80.6,23.5,11.0,M,normal,football,advanced,4,outdoor,44,135,Nike,performance,multi,leather,"Miami, FL",tropical
U04442,19,male,171.9,91.6,31.0,9.5,XL,low,lifestyle,beginner,2,both,10,35,Adidas,retro,orange,fleece,"Phoenix, AZ",hot
U04443,20,female,156.3,75.7,31.0,8.0,XL,normal,running,beginner,3,outdoor,17,52,Adidas,performance,black,mesh,"Chicago, IL",continental
U04444,20,female,163.2,55.9,21.0,8.5,S,high,yoga,beginner,5,indoor,16,41,Adidas|Nike|Jordan,athleisure,black,gore-tex,"New York, NY",continental
U04445,40,female,158.8,58.3,23.1,8.0,M,normal,running,beginner,3,outdoor,29,80,Nike|Adidas,performance,blue,mesh,"Miami, FL",tropical
U04446,23,male,178.1,79.6,25.1,10.0,M,normal,running,advanced,2,both,41,109,Nike|Adidas,performance,pink,mesh,"Boston, MA",continental
U04447,45,female,174.0,62.4,20.6,10.0,S,normal,training,intermediate,2,indoor,10,50,Nike|Adidas,performance,yellow,mesh,"Dallas, TX",hot
U04448,24,male,176.3,78.6,25.3,9.5,M,normal,yoga,intermediate,3,both,10,48,Nike,athleisure,black,fleece,"Chicago, IL",continental
U04449,35,male,179.0,101.9,31.8,10.5,XL,high,yoga,intermediate,3,indoor,36,88,Nike,retro,grey,synthetic,"Las Vegas, NV",hot
U04450,26,female,154.9,64.1,26.7,6.5,L,normal,running,beginner,3,both,19,68,Adidas,performance,grey,synthetic,"Denver, CO",cold
U04451,27,female,182.9,56.5,16.9,12.0,S,high,training,intermediate,5,indoor,22,64,Nike|Adidas,performance,pink,fleece,"Orlando, FL",tropical
U04452,30,female,159.9,65.7,25.7,8.0,L,normal,swimming,beginner,4,indoor,10,47,Adidas,casual,navy,synthetic,"Dallas, TX",hot
U04453,25,female,171.8,59.3,20.1,10.5,S,normal,training,beginner,5,indoor,33,91,Adidas|Nike|Jordan,performance,orange,gore-tex,"San Francisco, CA",temperate
U04454,52,female,154.3,59.5,25.0,6.5,L,normal,yoga,intermediate,3,indoor,30,167,Nike,athleisure,pink,mesh,"New York, NY",continental
U04455,38,male,172.7,88.3,29.6,9.0,XL,low,running,intermediate,4,indoor,46,118,Jordan,performance,blue,mesh,"Denver, CO",cold
U04456,30,male,183.1,85.5,25.5,11.5,L,normal,football,advanced,4,outdoor,25,146,Adidas|Nike,performance,white,polyester,"Chicago, IL",continental
U04457,24,female,169.6,54.7,19.0,9.5,S,normal,training,intermediate,3,outdoor,12,66,Nike,performance,red,nylon,"Dallas, TX",hot
U04458,48,male,177.0,85.5,27.3,10.5,L,low,football,advanced,2,outdoor,52,207,Nike,casual,white,polyester,"Dallas, TX",hot
U04459,19,female,165.8,75.6,27.5,9.5,XL,high,swimming,intermediate,3,indoor,16,75,Adidas|Jordan|Nike,performance,red,leather,"Portland, OR",temperate
U04460,36,male,180.6,91.0,27.9,11.0,L,low,training,intermediate,4,both,69,155,Nike,performance,black,fleece,"Seattle, WA",temperate
U04461,41,male,171.9,81.3,27.5,10.0,L,high,basketball,beginner,3,outdoor,28,98,Nike|Adidas,retro,black,knit,"San Diego, CA",hot
U04462,37,male,190.2,100.9,27.9,12.5,XL,normal,running,beginner,2,outdoor,22,77,Nike|Adidas,performance,grey,synthetic,"San Francisco, CA",temperate
U04463,42,female,163.8,48.8,18.2,8.0,XS,normal,yoga,intermediate,3,indoor,14,85,Nike,casual,blue,polyester,"San Francisco, CA",temperate
U04464,31,male,175.2,86.6,28.2,10.0,L,low,yoga,intermediate,5,indoor,26,88,Adidas,athleisure,multi,synthetic,"Philadelphia, PA",temperate
U04465,20,male,174.1,83.7,27.6,9.5,L,normal,football,intermediate,3,indoor,10,43,Nike|Adidas,casual,navy,fleece,"Orlando, FL",tropical
U04466,18,male,170.3,73.1,25.2,8.5,M,normal,yoga,intermediate,4,indoor,28,84,Adidas|Nike|Jordan,athleisure,grey,cotton,"Detroit, MI",continental
U04467,28,male,187.5,75.6,21.5,12.0,S,normal,basketball,intermediate,3,indoor,45,101,Nike|Adidas,performance,yellow,fleece,"Seattle, WA",temperate
U04468,22,female,152.2,65.8,28.4,6.5,XL,normal,running,beginner,3,both,10,35,Nike,performance,black,knit,"Denver, CO",cold
U04469,18,female,176.7,79.0,25.3,10.5,L,low,yoga,intermediate,3,indoor,91,232,Adidas,athleisure,black,cotton,"Charlotte, NC",temperate
U04470,18,male,196.5,70.7,18.3,14.0,S,high,yoga,advanced,2,both,75,171,Adidas|Nike,performance,white,polyester,"Charlotte, NC",temperate
U04471,46,female,175.4,49.2,16.0,10.5,XS,high,lifestyle,intermediate,2,both,33,74,Adidas|Nike,casual,blue,synthetic,"Atlanta, GA",temperate
U04472,36,female,164.5,76.9,28.4,9.5,XL,normal,training,advanced,4,both,146,391,Adidas,performance,red,synthetic,"San Diego, CA",hot
U04473,45,male,176.4,90.9,29.2,9.5,XL,normal,outdoor,beginner,4,outdoor,22,53,Adidas|Nike,athleisure,orange,nylon,"Denver, CO",cold
U04474,48,male,179.0,95.2,29.7,10.0,XL,normal,skateboarding,advanced,4,outdoor,60,234,Adidas|Nike|Jordan,casual,navy,knit,"Philadelphia, PA",temperate
U04475,40,female,165.2,66.9,24.5,9.5,L,normal,football,intermediate,2,outdoor,35,109,Nike|Jordan|Adidas,performance,black,mesh,"San Diego, CA",hot
U04476,50,female,163.8,64.4,24.0,8.0,M,normal,tennis,beginner,3,both,19,54,Jordan|Adidas,performance,orange,synthetic,"Dallas, TX",hot
U04477,24,male,175.7,87.4,28.3,10.0,L,low,yoga,beginner,4,both,10,46,Adidas|Nike|Jordan,casual,black,nylon,"Las Vegas, NV",hot
U04478,57,male,171.9,73.3,24.8,9.5,M,low,training,beginner,2,both,24,97,Nike,performance,pink,rubber,"Atlanta, GA",temperate
U04479,22,female,166.7,62.0,22.3,9.0,M,normal,lifestyle,advanced,2,outdoor,50,195,Adidas,casual,blue,nylon,"Charlotte, NC",temperate
U04480,18,male,178.1,76.4,24.1,10.5,M,high,running,intermediate,2,outdoor,14,82,Adidas|Jordan,athleisure,blue,polyester,"New York, NY",continental
U04481,34,female,157.1,60.2,24.4,7.5,M,normal,lifestyle,intermediate,4,outdoor,13,44,Nike|Adidas,athleisure,green,mesh,"Portland, OR",temperate
U04482,33,female,155.0,60.3,25.1,7.0,L,low,training,beginner,3,outdoor,28,74,Adidas|Nike,performance,black,cotton,"Los Angeles, CA",hot
U04483,23,male,181.7,90.5,27.4,11.0,L,low,training,beginner,2,both,12,35,Jordan|Nike|Adidas,performance,grey,cotton,"San Diego, CA",hot
U04484,54,female,170.2,52.4,18.1,9.0,XS,normal,swimming,beginner,4,indoor,27,81,Jordan|Adidas,athleisure,multi,synthetic,"Portland, OR",temperate
U04485,20,female,150.3,69.1,30.6,6.5,XL,normal,yoga,intermediate,4,indoor,21,64,Adidas,casual,black,fleece,"Las Vegas, NV",hot
U04486,36,male,180.2,78.6,24.2,10.5,M,low,lifestyle,intermediate,3,indoor,13,81,Adidas,casual,purple,rubber,"Phoenix, AZ",hot
U04487,24,male,176.4,88.7,28.5,10.0,XL,low,yoga,beginner,3,both,10,41,Adidas|Nike,performance,red,rubber,"Los Angeles, CA",hot
U04488,46,male,196.5,91.5,23.7,14.0,L,normal,swimming,advanced,5,indoor,51,253,Nike|Adidas,performance,brown,mesh,"Philadelphia, PA",temperate
U04489,51,female,161.0,63.0,24.3,8.0,M,low,football,beginner,5,outdoor,15,35,Adidas|Nike,performance,black,mesh,"Detroit, MI",continental
U04490,54,female,151.8,74.4,32.3,7.5,XXL,normal,football,intermediate,2,outdoor,58,143,Nike,performance,orange,mesh,"Chicago, IL",continental
U04491,22,male,175.7,71.0,23.0,10.0,M,normal,yoga,intermediate,4,indoor,32,99,Adidas,performance,blue,leather,"Denver, CO",cold
U04492,33,male,188.3,75.9,21.4,12.5,S,low,training,advanced,4,indoor,42,160,Jordan,casual,white,polyester,"San Diego, CA",hot
U04493,18,male,173.5,80.1,26.6,9.5,L,normal,yoga,beginner,2,both,19,44,Nike|Jordan,athleisure,blue,cotton,"Seattle, WA",temperate
U04494,33,male,175.8,85.3,27.6,10.0,L,low,running,beginner,2,outdoor,14,80,Nike,performance,beige,synthetic,"San Francisco, CA",temperate
U04495,46,female,174.1,62.4,20.6,10.0,S,normal,training,intermediate,2,outdoor,16,87,Adidas|Jordan|Nike,performance,grey,polyester,"Detroit, MI",continental
U04496,24,female,150.3,78.4,34.7,7.0,XXL,high,training,intermediate,2,indoor,24,71,Jordan|Adidas,performance,black,knit,"Las Vegas, NV",hot
U04497,32,male,182.1,64.3,19.4,11.0,XS,normal,running,advanced,2,outdoor,53,169,Jordan|Nike,performance,black,rubber,"Los Angeles, CA",hot
U04498,38,male,182.1,72.0,21.7,11.0,S,low,training,intermediate,3,indoor,96,216,Nike,athleisure,black,knit,"Dallas, TX",hot
U04499,22,female,167.5,79.1,28.2,9.0,XL,low,running,intermediate,2,outdoor,18,46,Adidas,casual,black,leather,"Boston, MA",continental
U04500,45,female,167.5,68.7,24.5,9.5,L,normal,football,beginner,4,outdoor,35,80,Adidas,casual,navy,fleece,"Miami, FL",tropical
U04501,27,female,165.8,49.8,18.1,9.5,XS,high,running,intermediate,3,outdoor,36,99,Adidas,performance,grey,polyester,"Houston, TX",tropical
U04502,38,female,161.0,72.6,28.0,8.5,XL,normal,yoga,intermediate,4,indoor,41,96,Nike,athleisure,purple,mesh,"Houston, TX",tropical
U04503,57,male,196.5,98.8,25.6,14.0,XL,normal,training,intermediate,3,indoor,16,45,Nike,performance,green,mesh,"New York, NY",continental
U04504,59,female,183.4,53.8,16.0,12.0,S,normal,training,advanced,2,indoor,20,65,Nike|Adidas|Jordan,athleisure,blue,cotton,"Atlanta, GA",temperate
U04505,35,male,178.1,83.7,26.4,10.5,L,high,training,beginner,2,both,24,75,Adidas|Nike|Jordan,performance,white,polyester,"Phoenix, AZ",hot
U04506,60,female,162.0,58.8,22.4,8.5,M,high,training,beginner,2,indoor,15,35,Adidas|Nike|Jordan,performance,grey,nylon,"San Diego, CA",hot
U04507,25,male,175.2,76.1,24.8,9.5,M,normal,yoga,beginner,2,indoor,18,100,Adidas,athleisure,red,mesh,"Boston, MA",continental
U04508,23,male,181.7,95.4,28.9,10.5,XL,normal,running,intermediate,4,outdoor,18,56,Nike|Adidas,performance,black,fleece,"Houston, TX",tropical
U04509,39,male,182.1,104.8,31.6,11.5,XL,normal,basketball,advanced,2,indoor,56,208,Adidas,performance,brown,leather,"Charlotte, NC",temperate
U04510,38,male,176.4,83.1,26.7,11.0,L,normal,yoga,beginner,3,indoor,18,51,Adidas|Nike,athleisure,red,leather,"Atlanta, GA",temperate
U04511,33,female,163.2,67.4,25.3,8.5,L,normal,running,intermediate,2,indoor,27,81,Jordan|Nike,performance,multi,cotton,"San Diego, CA",hot
U04512,42,female,160.5,67.2,26.1,8.5,L,normal,running,beginner,4,outdoor,12,44,Adidas,performance,red,fleece,"San Francisco, CA",temperate
U04513,18,male,171.0,78.1,26.7,9.0,L,normal,swimming,intermediate,3,indoor,37,103,Adidas,performance,grey,synthetic,"Portland, OR",temperate
U04514,31,male,171.9,77.4,26.2,9.5,L,normal,outdoor,intermediate,4,outdoor,44,142,Jordan,athleisure,grey,mesh,"Philadelphia, PA",temperate
U04515,19,male,171.9,85.7,29.0,9.0,XL,normal,yoga,advanced,2,indoor,25,119,Jordan,casual,black,cotton,"Seattle, WA",temperate
U04516,60,female,153.7,69.0,29.2,7.5,XL,normal,football,intermediate,2,outdoor,38,110,Nike,performance,black,cotton,"Miami, FL",tropical
U04517,33,female,162.0,69.3,26.4,8.0,L,low,running,intermediate,4,outdoor,17,106,Jordan,performance,black,rubber,"Atlanta, GA",temperate
U04518,33,male,182.1,71.0,21.4,10.5,S,normal,training,intermediate,4,both,24,60,Nike|Adidas|Jordan,casual,grey,cotton,"Philadelphia, PA",temperate
U04519,38,male,172.7,83.2,27.9,9.5,L,normal,yoga,intermediate,3,outdoor,52,123,Adidas,performance,white,cotton,"Chicago, IL",continental
U04520,26,male,180.7,84.9,26.0,11.0,L,normal,training,advanced,4,indoor,25,145,Jordan,performance,grey,nylon,"Denver, CO",cold
U04521,49,female,150.4,53.8,23.8,6.5,M,high,yoga,beginner,3,indoor,10,35,Nike|Adidas|Jordan,athleisure,grey,knit,"San Francisco, CA",temperate
U04522,32,female,159.2,71.5,28.2,7.5,XL,normal,yoga,beginner,3,indoor,10,55,Jordan|Nike|Adidas,athleisure,grey,mesh,"Houston, TX",tropical
U04523,52,female,173.3,52.3,17.4,9.5,XS,high,basketball,intermediate,3,indoor,20,52,Nike,athleisure,blue,polyester,"San Diego, CA",hot
U04524,54,male,174.1,74.3,24.5,9.5,M,normal,training,intermediate,4,outdoor,11,63,Jordan|Nike,performance,beige,polyester,"Minneapolis, MN",cold
U04525,27,female,162.8,59.1,22.3,8.0,M,normal,lifestyle,beginner,3,outdoor,18,59,Nike,athleisure,blue,nylon,"Philadelphia, PA",temperate
U04526,21,male,172.7,86.5,29.0,9.5,XL,high,yoga,advanced,2,both,35,131,Nike|Adidas,athleisure,yellow,knit,"Minneapolis, MN",cold
U04527,42,female,152.3,51.5,22.2,6.0,M,normal,lifestyle,beginner,4,both,17,46,Nike|Jordan|Adidas,casual,green,synthetic,"Chicago, IL",continental
U04528,31,male,179.6,76.8,23.8,10.5,M,high,training,advanced,4,indoor,70,206,Jordan|Nike,performance,grey,mesh,"Miami, FL",tropical
U04529,36,male,179.0,64.7,20.2,10.5,S,normal,yoga,beginner,3,indoor,19,62,Nike,athleisure,white,polyester,"Philadelphia, PA",temperate
U04530,22,male,171.0,74.0,25.3,9.0,M,normal,tennis,beginner,5,indoor,14,45,Adidas|Nike,performance,black,knit,"Denver, CO",cold
U04531,53,male,169.2,75.0,26.2,8.5,L,low,basketball,intermediate,3,indoor,41,107,Jordan|Nike,performance,black,cotton,"Orlando, FL",tropical
U04532,27,female,171.2,73.6,25.1,9.0,L,normal,running,intermediate,4,outdoor,51,174,Jordan|Adidas|Nike,performance,black,synthetic,"Los Angeles, CA",hot
U04533,50,female,150.4,56.1,24.8,6.5,L,normal,training,advanced,4,both,18,67,Nike,performance,purple,synthetic,"New York, NY",continental
U04534,39,female,168.4,46.2,16.3,9.5,XS,high,outdoor,beginner,3,outdoor,18,112,Nike,performance,black,mesh,"Detroit, MI",continental
U04535,47,female,167.1,63.4,22.7,9.5,M,high,training,beginner,4,indoor,12,50,Adidas|Jordan,performance,yellow,cotton,"Chicago, IL",continental
U04536,38,female,158.8,67.8,26.9,8.0,L,normal,running,advanced,3,both,31,119,Adidas,performance,blue,synthetic,"Seattle, WA",temperate
U04537,36,male,184.6,80.8,23.7,11.5,M,normal,training,beginner,4,outdoor,18,55,Adidas,athleisure,red,knit,"Los Angeles, CA",hot
U04538,18,male,178.1,73.9,23.3,10.5,M,low,training,advanced,4,both,33,93,Nike,athleisure,black,polyester,"Houston, TX",tropical
U04539,49,female,171.9,78.9,26.7,10.5,L,normal,running,intermediate,2,both,30,68,Adidas,casual,orange,rubber,"Atlanta, GA",temperate
U04540,23,female,166.8,62.0,22.3,9.0,M,high,running,advanced,2,outdoor,45,193,Nike,performance,black,gore-tex,"Orlando, FL",tropical
U04541,25,female,163.3,52.3,19.6,8.0,S,high,running,intermediate,2,outdoor,35,112,Adidas|Nike,performance,blue,nylon,"Los Angeles, CA",hot
U04542,25,male,183.5,81.5,24.2,11.0,M,normal,yoga,intermediate,3,indoor,18,47,Nike,casual,black,polyester,"San Francisco, CA",temperate
U04543,19,male,178.2,85.1,26.8,10.5,L,high,running,intermediate,4,both,28,114,Adidas,casual,purple,fleece,"Seattle, WA",temperate
U04544,38,male,172.7,88.3,29.6,9.5,XL,low,running,intermediate,4,outdoor,41,131,Nike|Adidas,athleisure,navy,polyester,"Los Angeles, CA",hot
U04545,44,male,164.8,66.8,24.6,7.0,M,high,outdoor,beginner,3,outdoor,10,35,Adidas|Nike,athleisure,navy,synthetic,"Philadelphia, PA",temperate
U04546,19,male,183.1,66.7,19.9,11.0,S,normal,training,advanced,2,both,39,146,Adidas|Nike,performance,white,knit,"Las Vegas, NV",hot
U04547,24,female,169.6,54.7,19.0,10.0,S,low,training,intermediate,3,both,19,112,Adidas|Nike|Jordan,performance,blue,polyester,"Philadelphia, PA",temperate
U04548,39,male,165.7,84.3,30.7,8.0,XL,normal,running,intermediate,4,outdoor,10,54,Adidas,performance,black,cotton,"Detroit, MI",continental
U04549,19,female,162.8,69.2,26.1,8.5,L,low,training,beginner,2,indoor,14,60,Jordan|Adidas|Nike,performance,blue,fleece,"Miami, FL",tropical
U04550,48,male,187.5,76.6,21.8,12.5,S,normal,basketball,advanced,3,indoor,53,124,Adidas|Nike|Jordan,athleisure,black,gore-tex,"Houston, TX",tropical
U04551,42,male,176.4,96.8,31.1,10.0,XL,normal,basketball,beginner,3,outdoor,17,82,Adidas,performance,brown,synthetic,"Seattle, WA",temperate
U04552,18,male,172.7,65.0,21.8,9.5,S,normal,running,advanced,3,outdoor,15,91,Nike|Adidas,performance,white,nylon,"Atlanta, GA",temperate
U04553,48,male,171.0,79.5,27.2,9.5,L,normal,outdoor,beginner,3,outdoor,34,101,Nike|Adidas,casual,blue,mesh,"San Francisco, CA",temperate
U04554,31,male,177.4,69.2,22.0,10.0,S,normal,running,advanced,4,outdoor,65,149,Nike|Jordan,performance,black,knit,"Chicago, IL",continental
U04555,45,female,168.7,66.0,23.2,9.5,M,low,training,beginner,3,indoor,10,50,Adidas|Nike,athleisure,green,synthetic,"Atlanta, GA",temperate
U04556,46,female,163.3,61.9,23.2,8.5,M,high,running,beginner,4,outdoor,18,48,Jordan|Adidas|Nike,performance,black,gore-tex,"Seattle, WA",temperate
U04557,18,male,196.7,97.9,25.3,13.5,L,normal,basketball,advanced,2,indoor,36,195,Adidas,performance,multi,rubber,"Seattle, WA",temperate
U04558,22,female,169.1,57.8,20.2,9.5,S,normal,training,intermediate,4,indoor,12,64,Nike|Adidas,retro,white,synthetic,"Philadelphia, PA",temperate
U04559,18,female,168.7,59.8,21.0,9.5,S,normal,football,advanced,3,outdoor,91,211,Nike,performance,red,cotton,"Minneapolis, MN",cold
U04560,34,male,176.4,69.4,22.3,9.5,S,low,yoga,advanced,2,both,65,180,Nike|Adidas|Jordan,performance,multi,synthetic,"Philadelphia, PA",temperate
U04561,24,female,162.0,50.1,19.1,8.0,S,high,training,intermediate,5,indoor,15,48,Nike,performance,green,nylon,"San Francisco, CA",temperate
U04562,22,female,169.6,61.8,21.5,9.5,M,normal,yoga,intermediate,4,indoor,17,87,Adidas,athleisure,grey,fleece,"San Diego, CA",hot
U04563,51,female,169.6,46.0,16.0,9.0,XS,normal,running,intermediate,4,outdoor,34,107,Adidas|Nike,performance,beige,knit,"Los Angeles, CA",hot
U04564,23,male,175.8,71.4,23.1,9.5,M,normal,yoga,intermediate,4,indoor,10,47,Adidas|Nike,athleisure,black,mesh,"Detroit, MI",continental
U04565,36,male,177.0,87.1,27.8,10.0,L,normal,outdoor,intermediate,4,outdoor,28,105,Nike|Jordan,performance,red,mesh,"New York, NY",continental
U04566,36,male,190.2,100.9,27.9,12.0,XL,low,training,beginner,2,indoor,30,82,Nike,performance,green,nylon,"Detroit, MI",continental
U04567,45,female,150.5,56.2,24.8,6.5,L,normal,skateboarding,advanced,4,outdoor,85,265,Jordan|Nike,casual,grey,polyester,"Charlotte, NC",temperate
U04568,22,female,168.4,61.5,21.7,9.0,M,normal,training,intermediate,5,outdoor,48,136,Nike|Adidas,casual,yellow,mesh,"Seattle, WA",temperate
U04569,36,male,187.5,84.4,24.0,12.5,M,normal,training,advanced,3,both,83,450,Nike|Jordan|Adidas,performance,blue,polyester,"Minneapolis, MN",cold
U04570,19,female,162.0,51.7,19.7,8.0,S,normal,training,beginner,2,outdoor,20,53,Adidas|Jordan,athleisure,purple,synthetic,"Las Vegas, NV",hot
U04571,29,female,165.8,66.5,24.2,9.0,M,normal,running,advanced,3,outdoor,91,208,Nike|Adidas,athleisure,black,cotton,"San Francisco, CA",temperate
U04572,21,female,171.2,69.5,23.7,10.5,M,normal,training,advanced,4,both,44,105,Adidas|Nike,performance,brown,cotton,"Detroit, MI",continental
U04573,42,female,159.9,81.1,31.7,8.0,XXL,normal,football,advanced,3,outdoor,64,364,Nike|Adidas|Jordan,performance,blue,polyester,"Detroit, MI",continental
U04574,23,female,171.9,62.6,21.2,10.0,S,normal,training,beginner,4,indoor,10,37,Nike|Adidas,performance,grey,leather,"Los Angeles, CA",hot
U04575,30,female,169.6,78.8,27.4,10.5,L,normal,running,intermediate,3,outdoor,69,227,Nike,performance,white,gore-tex,"Charlotte, NC",temperate
U04576,20,male,180.2,72.7,22.4,10.5,S,normal,running,intermediate,2,outdoor,54,177,Adidas|Nike,performance,black,nylon,"Miami, FL",tropical
U04577,23,female,167.5,51.6,18.4,9.5,XS,normal,basketball,intermediate,4,outdoor,25,62,Adidas,retro,white,mesh,"Los Angeles, CA",hot
U04578,52,male,166.3,89.3,32.3,8.5,XL,normal,swimming,beginner,3,both,26,100,Nike|Adidas|Jordan,performance,grey,polyester,"Boston, MA",continental
U04579,45,male,179.0,64.7,20.2,10.5,S,normal,yoga,advanced,3,indoor,61,200,Nike,athleisure,navy,cotton,"Las Vegas, NV",hot
U04580,21,female,154.4,49.3,20.7,7.0,S,normal,training,beginner,2,indoor,10,45,Adidas,performance,pink,synthetic,"Chicago, IL",continental
U04581,40,female,150.5,67.5,29.8,6.0,XL,normal,outdoor,intermediate,3,outdoor,43,99,Adidas|Nike,performance,black,mesh,"Orlando, FL",tropical
U04582,29,male,178.2,78.8,24.8,10.0,M,normal,yoga,intermediate,2,indoor,22,117,Adidas|Jordan,athleisure,multi,cotton,"Los Angeles, CA",hot
U04583,18,male,180.7,73.8,22.6,10.0,M,low,training,intermediate,3,outdoor,42,100,Nike|Adidas,athleisure,white,polyester,"Philadelphia, PA",temperate
U04584,46,female,169.6,81.7,28.4,10.0,XL,normal,training,advanced,4,indoor,129,309,Adidas,performance,red,mesh,"Detroit, MI",continental
